State,District,Market,Commodity,Variety,Arrival_Date,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-11-30,2031,2377,2204
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-02,2079,2389,2234
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-04,1983,2311,2147
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-06,1957,2475,2216
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-08,1962,2290,2126
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-10,1979,2445,2212
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-12,2063,2389,2226
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-14,1975,2509,2242
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-16,1951,2383,2167
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-18,1967,2459,2213
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-20,2096,2554,2325
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-22,1937,2449,2193
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-24,2138,2446,2292
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-26,2022,2292,2157
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-28,2128,2400,2264
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2025-12-30,2024,2566,2295
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-01,1957,2439,2198
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-03,2017,2493,2255
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-05,2053,2451,2252
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-07,1969,2499,2234
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-09,1998,2500,2249
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-11,2155,2381,2268
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-13,2031,2333,2182
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-15,2000,2400,2200
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-17,1893,2393,2143
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-19,1959,2485,2222
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-21,1926,2430,2178
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-23,1951,2347,2149
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-25,1957,2403,2180
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-27,1922,2264,2093
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-29,1952,2360,2156
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-01-31,2012,2228,2120
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-02,1821,2277,2049
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-04,1944,2308,2126
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-06,1857,2353,2105
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-08,1937,2323,2130
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-10,1982,2306,2144
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-12,1908,2364,2136
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-14,1927,2395,2161
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-16,1906,2316,2111
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-18,1870,2330,2100
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-20,1867,2353,2110
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-22,2033,2343,2188
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-24,1948,2222,2085
Uttar Pradesh,Lucknow,Lucknow (Naveen),Maize,Yellow,2026-02-26,2015,2229,2122
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-01,4084,4832,4458
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-03,3272,4078,3675
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-05,4163,4969,4566
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-07,3806,4666,4236
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-09,4193,4653,4423
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-11,3698,4154,3926
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-13,4281,4787,4534
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-15,3520,4368,3944
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-17,4507,5017,4762
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-19,4435,5439,4937
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-21,4593,5395,4994
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-23,4262,4744,4503
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-25,4138,5072,4605
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-27,3992,4494,4243
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-09-29,4184,5042,4613
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-01,4275,5049,4662
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-03,4252,5242,4747
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-05,4450,5032,4741
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-07,4419,4893,4656
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-09,3573,4463,4018
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-11,4687,5311,4999
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-13,3966,4886,4426
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-15,4128,4958,4543
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-17,4246,4854,4550
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-19,3907,4569,4238
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-21,3503,4257,3880
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-23,3806,4638,4222
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-25,3430,3952,3691
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-27,3680,4160,3920
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-29,4162,4726,4444
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-10-31,3364,4024,3694
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-02,3306,4176,3741
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-04,3353,4185,3769
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-06,3591,4539,4065
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-08,3525,4483,4004
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-10,3338,4126,3732
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-12,3985,4635,4310
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-14,2940,3738,3339
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-16,3541,4419,3980
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-18,3403,4271,3837
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-20,3637,4505,4071
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-22,3523,4445,3984
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-24,3630,4534,4082
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-26,3163,3791,3477
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-28,3685,4141,3913
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-11-30,4176,4794,4485
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-02,3597,4497,4047
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-04,3754,4178,3966
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-06,4106,4652,4379
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-08,3938,4502,4220
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-10,4338,4832,4585
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-12,3655,4611,4133
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-14,4485,5077,4781
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-16,4335,5265,4800
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-18,4337,5179,4758
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-20,4821,5447,5134
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-22,3870,4906,4388
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-24,4220,5136,4678
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-26,4316,5218,4767
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-28,4319,4837,4578
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2025-12-30,4103,4801,4452
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-01,4465,5389,4927
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-03,3842,4782,4312
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-05,3924,4528,4226
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-07,4675,5279,4977
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-09,4512,5018,4765
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-11,4144,5146,4645
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-13,4615,5255,4935
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-15,4726,5482,5104
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-17,4495,5109,4802
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-19,4397,5593,4995
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-21,3657,4535,4096
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-23,4456,5000,4728
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-25,3700,4334,4017
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-27,3646,4066,3856
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-29,3584,4370,3977
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-01-31,3860,4564,4212
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-02,3536,4092,3814
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-04,3371,4133,3752
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-06,3913,4781,4347
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-08,3626,4516,4071
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-10,3587,4353,3970
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-12,3695,4319,4007
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-14,3362,3944,3653
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-16,3355,3763,3559
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-18,3382,3842,3612
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-20,3979,4879,4429
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-22,3775,4395,4085
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-24,3649,4095,3872
Madhya Pradesh,Indore,Indore (Choithram),Mango,Langra,2026-02-26,3689,4657,4173
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-01,5226,6374,5800
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-03,5496,6690,6093
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-05,5612,6314,5963
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-07,5735,6373,6054
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-09,5337,6749,6043
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-11,5521,6979,6250
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-13,5628,6502,6065
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-15,5837,6635,6236
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-17,5761,6407,6084
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-19,5621,6625,6123
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-21,5288,6562,5925
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-23,5413,6605,6009
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-25,5544,6664,6104
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-27,5588,6516,6052
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-09-29,5608,6746,6177
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-01,5291,6709,6000
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-03,5487,6931,6209
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-05,5623,6605,6114
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-07,5588,6770,6179
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-09,5682,6460,6071
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-11,5795,6431,6113
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-13,5660,6472,6066
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-15,5377,6737,6057
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-17,5421,6477,5949
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-19,5443,6597,6020
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-21,5503,6599,6051
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-23,5406,6696,6051
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-25,5181,6561,5871
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-27,5281,6447,5864
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-29,5369,6063,5716
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-10-31,5261,6671,5966
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-02,5192,6362,5777
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-04,5356,6516,5936
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-06,5295,6435,5865
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-08,5234,6534,5884
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-10,5272,6352,5812
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-12,5472,6456,5964
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-14,5194,6446,5820
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-16,5482,6732,6107
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-18,5414,6210,5812
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-20,5251,6639,5945
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-22,5301,6237,5769
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-24,5204,6598,5901
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-26,5371,6635,6003
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-28,5308,6630,5969
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-11-30,5476,6578,6027
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-02,5756,6374,6065
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-04,5502,6504,6003
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-06,5280,6678,5979
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-08,5438,6670,6054
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-10,5615,6609,6112
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-12,5664,6678,6171
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-14,5537,6585,6061
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-16,5665,6539,6102
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-18,5507,6481,5994
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-20,5681,6569,6125
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-22,5783,6509,6146
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-24,5641,6723,6182
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-26,5545,6789,6167
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-28,5509,6589,6049
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2025-12-30,5653,6547,6100
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-01,5604,7048,6326
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-03,5911,6691,6301
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-05,5399,6823,6111
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-07,5690,6342,6016
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-09,5494,6560,6027
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-11,5454,6620,6037
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-13,5469,6527,5998
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-15,5697,6355,6026
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-17,5284,6584,5934
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-19,5481,6507,5994
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-21,5376,6400,5888
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-23,5804,6418,6111
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-25,5710,6338,6024
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-27,5183,6441,5812
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-29,5391,6507,5949
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-01-31,5403,6455,5929
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-02,5253,6347,5800
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-04,5442,6232,5837
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-06,5204,6514,5859
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-08,5192,6534,5863
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-10,5420,6338,5879
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-12,5243,6385,5814
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-14,5174,6396,5785
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-16,5527,6163,5845
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-18,5150,6428,5789
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-20,5613,6271,5942
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-22,5436,6292,5864
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-24,5139,6395,5767
Madhya Pradesh,Indore,Indore (Choithram),Gram(Chickpea),Gulabi,2026-02-26,5279,6705,5992
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-01,1444,1644,1544
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-03,1635,1971,1803
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-05,1508,1820,1664
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-07,1362,1640,1501
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-09,1481,1827,1654
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-11,1326,1550,1438
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-13,1749,1977,1863
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-15,1509,1769,1639
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-17,1397,1603,1500
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-19,1529,1839,1684
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-21,1589,1941,1765
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-23,1671,2003,1837
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-25,1531,1893,1712
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-27,1557,1865,1711
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-09-29,1540,1912,1726
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-01,1415,1755,1585
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-03,1428,1798,1613
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-05,1638,1864,1751
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-07,1520,1718,1619
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-09,1506,1846,1676
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-11,1356,1534,1445
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-13,1380,1530,1455
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-15,1332,1688,1510
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-17,1557,1829,1693
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-19,1408,1750,1579
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-21,1296,1508,1402
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-23,1356,1630,1493
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-25,1261,1399,1330
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-27,1250,1588,1419
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-29,1341,1685,1513
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-10-31,1273,1541,1407
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-02,1135,1273,1204
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-04,1228,1436,1332
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-06,1095,1305,1200
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-08,1238,1442,1340
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-10,981,1227,1104
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-12,1282,1496,1389
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-14,1139,1365,1252
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-16,1262,1570,1416
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-18,1110,1374,1242
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-20,1049,1267,1158
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-22,1298,1642,1470
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-24,1312,1512,1412
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-26,1248,1552,1400
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-28,1360,1660,1510
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-11-30,1376,1626,1501
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-12-02,1391,1629,1510
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-12-04,1328,1678,1503
Madhya Pradesh,Indore,Indore (Choithram),Potato,Jyoti,2025-12-06,1541,1763,1652
